Label,area_0,area_1,area_2,area_3,area_4
Parasitized,16417,0,0,0,0
Parasitized,206.5,35,7806,0,0
Parasitized,170.5,16219.5,0,0,0
Parasitized,167.5,12151.5,0,0,0
Parasitized,6,249.5,285,14588,0
Parasitized,98.5,132,13274.5,0,0
Parasitized,9356.5,0,0,0,0
Parasitized,169.5,14778.5,0,0,0
Parasitized,191,17853.5,0,0,0
Parasitized,205,16906.5,0,0,0
Parasitized,164,2,109.5,187,15288.5
Parasitized,9482.5,0,0,0,0
Parasitized,199,180,14914.5,0,0
Parasitized,216,14771.5,0,0,0
Parasitized,0,12897,0,0,0
Parasitized,180,15983,0,0,0
Parasitized,11967,0,0,0,0
Parasitized,126,16315.5,0,0,0
Parasitized,50,12772,0,0,0
Parasitized,181.5,160,17453,0,0
Parasitized,174,226.5,18794.5,0,0
Parasitized,9167.5,0,0,0,0
Parasitized,141.5,18436,0,0,0
Parasitized,113,103,18450.5,0,0
Parasitized,204.5,17615,0,0,0
Parasitized,13800.5,0,0,0,0
Parasitized,169,20612,0,0,0
Parasitized,13787.5,0,0,0,0
Parasitized,190.5,17088.5,0,0,0
Parasitized,170.5,14972,0,0,0
Parasitized,161.5,176,14270,0,0
Parasitized,221.5,231,15116,0,0
Parasitized,178.5,17074,0,0,0
Parasitized,182,14504,0,0,0
Parasitized,2,223,167,16112,0
Parasitized,56,147,189.5,14980.5,0
Parasitized,167,15828.5,0,0,0
Parasitized,278,12007,0,0,0
Parasitized,200.5,15025.5,0,0,0
Parasitized,11051.5,0,0,0,0
Parasitized,172.5,8858,0,0,0
Parasitized,42.5,105.5,18494,0,0
Parasitized,0,14.5,0,0,179.5
Parasitized,14013.5,0,0,0,0
Parasitized,223,18657.5,0,0,0
Parasitized,231,10325.5,0,0,0
Parasitized,90,233.5,11240.5,0,0
Parasitized,191,17.5,359,67,13527
Parasitized,200.5,167.5,201,27,97.5
Parasitized,52,166,16052.5,0,0
Parasitized,201.5,11627,0,0,0
Parasitized,160,17651.5,0,0,0
Parasitized,124.5,15641.5,162.5,0,0
Parasitized,91,16377,0,0,0
Parasitized,13950.5,0,0,0,0
Parasitized,158,10634.5,0,0,0
Parasitized,171.5,101,17527,0,0
Parasitized,15.5,185.5,13802,0,0
Parasitized,146.5,13514.5,0,0,0
Parasitized,187,12491,0,0,0
Parasitized,27.5,245.5,18618.5,0,0
Parasitized,250.5,12099,0,0,0
Parasitized,354,175,15954.5,0,0
Parasitized,197.5,16902.5,0,0,0
Parasitized,12418.5,176.5,0,0,0
Parasitized,15666,0,0,0,0
Parasitized,4,183,10690,0,0
Parasitized,188.5,12189.5,0,0,0
Parasitized,184.5,14172.5,0,0,0
Parasitized,18013,0,0,0,0
Parasitized,11239,0,0,0,0
Parasitized,156.5,175,17515.5,0,0
Parasitized,201.5,17005,0,0,0
Parasitized,164,20810,0,0,0
Parasitized,102,112.5,16269,0,0
Parasitized,0,12575.5,0,0,0
Parasitized,216.5,123,13361,0,0
Parasitized,172,197.5,14063.5,0,0
Parasitized,38.5,232,15615.5,0,0
Parasitized,5,34,10585,0,0
Parasitized,204,16066,0,0,0
Parasitized,204,35.5,58,8.5,9223.5
Parasitized,14800,0,0,0,0
Parasitized,197,9168.5,0,0,0
Parasitized,288,16953.5,0,0,0
Parasitized,104.5,24730,0,0,0
Parasitized,19.5,174,394.5,13216,0
Parasitized,202,12074.5,0,0,0
Parasitized,9731,0,0,0,0
Parasitized,391.5,13819.5,0,0,0
Parasitized,128,16717.5,0,0,0
Parasitized,4,198.5,12184.5,0,0
Parasitized,270.5,7,21.5,10021.5,0
Parasitized,10781.5,0,0,0,0
Parasitized,172.5,179,14437,0,0
Parasitized,13128.5,0,0,0,0
Parasitized,143.5,13974,0,0,0
Parasitized,189.5,19364.5,0,0,0
Parasitized,25,26,186.5,10,13463.5
Parasitized,180,11,12368.5,0,0
Parasitized,32.5,14981,0,0,0
Parasitized,164,15069,0,0,0
Parasitized,176.5,16201,0,0,0
Parasitized,136.5,227,14666,0,0
Parasitized,17631.5,0,0,0,0
Parasitized,293,12921.5,0,0,0
Parasitized,327.5,11060,0,0,0
Parasitized,14119,0,0,0,0
Parasitized,155.5,183,16706,0,0
Parasitized,159,14522.5,0,0,0
Parasitized,13371,0,0,0,0
Parasitized,204.5,10315.5,0,0,0
Parasitized,62.5,13887,0,0,0
Parasitized,8461.5,0,0,0,0
Parasitized,185.5,12578.5,0,0,0
Parasitized,59.5,175.5,12625.5,0,0
Parasitized,6766.5,0,0,0,0
Parasitized,42.5,45,11480.5,0,0
Parasitized,16858.5,0,0,0,0
Parasitized,161.5,14566.5,0,0,0
Parasitized,194.5,16512.5,0,0,0
Parasitized,66,12048.5,0,0,0
Parasitized,142,16508,0,0,0
Parasitized,258.5,15310.5,0,0,0
Parasitized,7478.5,0,0,0,0
Parasitized,222,182,14420.5,0,0
Parasitized,28.5,2,13370,0,0
Parasitized,6195,0,0,0,0
Parasitized,167.5,10986.5,0,0,0
Parasitized,182.5,178,21106,0,0
Parasitized,174,13740.5,0,0,0
Parasitized,270.5,15988,0,0,0
Parasitized,8123,0,0,0,0
Parasitized,3713.5,0,0,0,0
Parasitized,155,11446.5,0,0,0
Parasitized,149.5,17666.5,0,0,0
Parasitized,66,13998.5,0,0,0
Parasitized,137,0,14989,0,0
Parasitized,13417,0,0,0,0
Parasitized,137,261,21466,0,0
Parasitized,185.5,13736.5,0,0,0
Parasitized,165.5,146,16869.5,0,0
Parasitized,15868.5,0,0,0,0
Parasitized,105.5,19543,0,0,0
Parasitized,192.5,14318,0,0,0
Parasitized,7915,0,0,0,0
Parasitized,169.5,14586.5,0,0,0
Parasitized,8536.5,0,0,0,0
Parasitized,199,15686,0,0,0
Parasitized,11,11434,0,0,0
Parasitized,102.5,165.5,16076.5,0,0
Parasitized,165,10343.5,0,0,0
Parasitized,99,93.5,16782,0,0
Parasitized,108.5,16018,0,0,0
Parasitized,13.5,87.5,14266.5,0,0
Parasitized,157,16162.5,0,0,0
Parasitized,181.5,19265,0,0,0
Parasitized,12020.5,0,0,0,0
Parasitized,248,14945.5,0,0,0
Parasitized,9.5,196,17269,0,0
Parasitized,80.5,18.5,18426,0,0
Parasitized,15793.5,0,0,0,0
Parasitized,147.5,16282.5,0,0,0
Parasitized,151.5,161,15143.5,0,0
Parasitized,15261.5,0,0,0,0
Parasitized,137,73.5,16848,0,0
Parasitized,16572,0,0,0,0
Parasitized,11.5,7,258.5,15461.5,0
Parasitized,200,15022,0,0,0
Parasitized,168,21356,0,0,0
Parasitized,218.5,187.5,11892.5,0,0
Parasitized,14507,0,0,0,0
Parasitized,170,217,16510,171,283
Parasitized,171.5,17613,0,0,0
Parasitized,169.5,12008.5,0,0,0
Parasitized,199,11045.5,0,0,0
Parasitized,169,152.5,56.5,98,19279.5
Parasitized,14144,0,0,0,0
Parasitized,115.5,104,15548,0,0
Parasitized,178.5,11683.5,0,0,0
Parasitized,6374,0,0,0,0
Parasitized,149.5,10694.5,0,0,0
Parasitized,9997.5,0,0,0,0
Parasitized,172,29.5,9643,0,0
Parasitized,13125,0,0,0,0
Parasitized,196.5,19039.5,0,0,0
Parasitized,80,67.5,12264,0,0
Parasitized,22,29.5,15836.5,0,0
Parasitized,190.5,138.5,13387,0,0
Parasitized,116,48.5,16597.5,0,0
Parasitized,54,7309.5,0,0,0
Parasitized,129.5,13789.5,0,0,0
Parasitized,14,129.5,10981,0,0
Parasitized,12256,0,0,0,0
Parasitized,172,12045.5,0,0,0
Parasitized,10675.5,0,0,0,0
Parasitized,14229,0,0,0,0
Parasitized,161.5,108,103,13761,0
Parasitized,163,11,199.5,159,12868.5
Parasitized,174,0.5,18253,0,0
Parasitized,264.5,310.5,13201,0,0
Parasitized,128,15,13232.5,0,0
Parasitized,161,96,89,15771,0
Parasitized,75,110,7842,0,0
Parasitized,80,140,13036.5,0,0
Parasitized,177,34,13115,197,1
Parasitized,168,161,24,13425.5,0
Parasitized,64.5,77,43.5,15950.5,0
Parasitized,160.5,11618,0,0,0
Parasitized,154,11629.5,0,0,0
Parasitized,167,18434,0,0,0
Parasitized,72,16179.5,0,0,0
Parasitized,166,17681.5,0,0,0
Parasitized,16685.5,0,0,0,0
Parasitized,9013.5,0,0,0,0
Parasitized,15871,0,0,0,0
Parasitized,13312.5,0,0,0,0
Parasitized,115,106.5,16119,0,0
Parasitized,18129.5,0,0,0,0
Parasitized,50,159.5,14957.5,0,0
Parasitized,213.5,11563,0,0,0
Parasitized,157,11493.5,0,0,0
Parasitized,20290.5,0,0,0,0
Parasitized,12688,0,0,0,0
Parasitized,38.5,14313,0,0,0
Parasitized,287.5,107,12041.5,0,0
Parasitized,130,16475,0,0,0
Parasitized,13494.5,0,0,0,0
Parasitized,139,15799.5,0,0,0
Parasitized,116.5,15601,0,0,0
Parasitized,156.5,12039.5,0,0,0
Parasitized,16821,0,0,0,0
Parasitized,263.5,224,14023,0,0
Parasitized,163,16521,0,0,0
Parasitized,167,16874.5,0,0,0
Parasitized,187.5,13570.5,0,0,0
Parasitized,14963,0,0,0,0
Parasitized,99.5,33,51.5,29274.5,0
Parasitized,18694,0,0,0,0
Parasitized,215.5,19321,0,0,0
Parasitized,196,16254.5,0,0,0
Parasitized,38,181.5,18595.5,0,0
Parasitized,80,130,13893.5,0,0
Parasitized,47.5,150,43.5,276.5,27
Parasitized,205.5,14253,0,0,0
Parasitized,181,13997,0,0,0
Parasitized,19,16.5,188.5,10371.5,0
Parasitized,111,23761.5,0,0,0
Parasitized,204,18755,0,0,0
Parasitized,0,13531.5,0,0,0
Parasitized,31,242,20068,0,0
Parasitized,0,7384.5,0,0,0
Parasitized,170.5,16512,0,0,0
Parasitized,14488,0,0,0,0
Parasitized,59,10595.5,0,0,0
Parasitized,10,156.5,13848,0,0
Parasitized,10312,0,0,0,0
Parasitized,9.5,8650.5,0,0,0
Parasitized,1,2,243.5,12186,0
Parasitized,271,12868.5,0,0,0
Parasitized,172.5,14387.5,0,0,0
Parasitized,11278.5,0,0,0,0
Parasitized,1,12676,0,0,0
Parasitized,168,12711,0,0,0
Parasitized,106.5,11298.5,0,0,0
Parasitized,164.5,15357.5,0,0,0
Parasitized,8543.5,0,0,0,0
Parasitized,7188,0,0,0,0
Parasitized,131.5,106.5,13885,0,0
Parasitized,47.5,13.5,13099,0,0
Parasitized,88,31,11526.5,0,0
Parasitized,11199,0,0,0,0
Parasitized,136,8719.5,0,0,0
Parasitized,194,16034.5,0,0,0
Parasitized,166,16887.5,0,0,0
Parasitized,166,15752,0,0,0
Parasitized,166,14618,0,0,0
Parasitized,136,11620,0,0,0
Parasitized,187,13623,0,0,0
Parasitized,160.5,15174,0,0,0
Parasitized,207.5,21.5,98,8082,0
Parasitized,14546.5,0,0,0,0
Parasitized,162.5,10239.5,0,0,0
Parasitized,222,133.5,14835,0,0
Parasitized,195.5,15619.5,0,0,0
Parasitized,56.5,13279.5,0,0,0
Parasitized,11803,0,0,0,0
Parasitized,85,7535,0,0,0
Parasitized,177.5,15866.5,0,0,0
Parasitized,29.5,176,12264,0,0
Parasitized,172,12967,0,0,0
Parasitized,77,115,14154.5,0,0
Parasitized,248.5,163.5,182.5,192.5,14555
Parasitized,37,10800.5,0,0,0
Parasitized,14355.5,0,0,0,0
Parasitized,183.5,30,11747.5,0,0
Parasitized,5.5,150.5,76,15020.5,0
Parasitized,454.5,106.5,264,236.5,12540
Parasitized,182.5,16061.5,0,0,0
Parasitized,276,90.5,11510,0,0
Parasitized,150,20,14407.5,0,0
Parasitized,4,269.5,7824,0,0
Parasitized,294.5,11364,0,0,0
Parasitized,15719,0,0,0,0
Parasitized,18000.5,0,0,0,0
Parasitized,16,14755,0,0,0
Parasitized,58,13328.5,0,0,0
Parasitized,191.5,13827.5,0,0,0
Parasitized,50,95.5,14312.5,0,0
Parasitized,193.5,10232,0,0,0
Parasitized,15412,0,0,0,0
Parasitized,103,147.5,88.5,16964,0
Parasitized,163.5,11665.5,0,0,0
Parasitized,318,13560.5,0,0,0
Parasitized,15232,0,0,0,0
Parasitized,261,11984.5,0,0,0
Parasitized,16092,0,0,0,0
Parasitized,186.5,15229.5,0,0,0
Parasitized,202,12936,0,0,0
Parasitized,0,57,14954.5,0,0
Parasitized,182.5,17647.5,0,0,0
Parasitized,1,1,20.5,227.5,12449.5
Parasitized,70,144,15899.5,0,0
Parasitized,15260,0,0,0,0
Parasitized,102,61,19411.5,0,0
Parasitized,162,63,13254,0,0
Parasitized,153.5,14166,0,0,0
Parasitized,146.5,10968.5,375.5,0,0
Parasitized,148.5,81,21562.5,0,0
Parasitized,247.5,14732,0,0,0
Parasitized,249,19271.5,0,0,0
Parasitized,5.5,180,156.5,338,12791.5
Parasitized,176.5,13019.5,0,0,0
Parasitized,169.5,268.5,17646,0,0
Parasitized,10377.5,0,0,0,0
Parasitized,109,132.5,14172,0,0
Parasitized,79,22798.5,0,0,0
Parasitized,173,15927.5,0,0,0
Parasitized,144,11561,0,0,0
Parasitized,14.5,120.5,17077,0,0
Parasitized,100.5,10469.5,0,0,0
Parasitized,127.5,172,9993,0,0
Parasitized,194,15930,0,0,0
Parasitized,173,4301,0,0,0
Parasitized,408.5,0.5,7.5,604,0
Parasitized,370.5,7259.5,0,0,0
Parasitized,10632.5,0,0,0,0
Parasitized,117.5,103.5,10436,0,0
Parasitized,9977.5,0,0,0,0
Parasitized,171,7880.5,0,0,0
Parasitized,240,5898,0,0,0
Parasitized,0,5712,0,0,0
Parasitized,248,9863,0,0,0
Parasitized,159,12147.5,0,0,0
Parasitized,108,12950,0,0,0
Parasitized,193.5,6685.5,0,0,0
Parasitized,7551,0,0,0,0
Parasitized,343,4270.5,0,0,0
Parasitized,191.5,7647,0,0,0
Parasitized,158.5,10153,0,0,0
Parasitized,242,7966,0,0,0
Parasitized,206.5,9573,0,0,0
Parasitized,211,8136,0,0,0
Parasitized,140.5,11423.5,0,0,0
Parasitized,10532.5,0,0,0,0
Parasitized,194,12526,0,0,0
Parasitized,271,11168.5,0,0,0
Parasitized,164.5,9628,0,0,0
Parasitized,153,11544.5,0,0,0
Parasitized,158.5,8307,0,0,0
Parasitized,5897,0,0,0,0
Parasitized,6,26.5,5433.5,0,0
Parasitized,172.5,11278,0,0,0
Parasitized,197.5,7277.5,0,0,0
Parasitized,199.5,9698,0,0,0
Parasitized,356.5,7842.5,0,0,0
Parasitized,111,5266,0,0,0
Parasitized,318.5,7417,0,0,0
Parasitized,210.5,10676,0,0,0
Parasitized,11344.5,0,0,0,0
Parasitized,276,8777,0,0,0
Parasitized,8.5,10933,0,0,0
Parasitized,203.5,11443,0,0,0
Parasitized,162,194.5,8812.5,0,0
Parasitized,4038.5,0,0,0,0
Parasitized,186.5,285,7362.5,0,0
Parasitized,2,8696,0,0,0
Parasitized,100.5,259,12548.5,0,0
Parasitized,131.5,139,10804,0,0
Parasitized,158,12140,0,0,0
Parasitized,222.5,7076.5,176,0,0
Parasitized,186,8418.5,0,0,0
Parasitized,218.5,8515,0,0,0
Parasitized,276,13744,0,0,0
Parasitized,195.5,11752.5,0,0,0
Parasitized,220,10315,0,0,0
Parasitized,270.5,10655,0,0,0
Parasitized,8673,0,0,0,0
Parasitized,169.5,8687,0,0,0
Parasitized,6236,0,0,0,0
Parasitized,173.5,7469.5,0,0,0
Parasitized,145.5,11863,0,0,0
Parasitized,33.5,196,5492.5,0,0
Parasitized,256.5,130.5,10829.5,0,0
Parasitized,132,147.5,8873.5,0,0
Parasitized,189.5,6814.5,0,0,0
Parasitized,175.5,10550.5,0,0,0
Parasitized,188,11865.5,0,0,0
Parasitized,296,9131.5,0,0,0
Parasitized,337.5,9930,0,0,0
Parasitized,8223.5,0,0,0,0
Parasitized,215,9685.5,0,0,0
Parasitized,135,11897.5,0,0,0
Parasitized,10245,0,0,0,0
Parasitized,287.5,9905,0,0,0
Parasitized,46.5,232.5,9642,0,0
Parasitized,173,12937.5,0,0,0
Parasitized,282.5,6736.5,0,0,0
Parasitized,164,10045,0,0,0
Parasitized,270.5,11747.5,0,0,0
Parasitized,210.5,15,10821.5,0,0
Parasitized,2,246.5,17310.5,0,0
Parasitized,238.5,12807.5,0,0,0
Parasitized,236,9473,0,0,0
Parasitized,139,9833,0,0,0
Parasitized,193,13895.5,0,0,0
Parasitized,343,9111,0,0,0
Parasitized,173,6624.5,0,0,0
Parasitized,170.5,9133.5,0,0,0
Parasitized,156,156.5,12040,0,0
Parasitized,9057,0,0,0,0
Parasitized,191.5,11904,0,0,0
Parasitized,192.5,11461,0,0,0
Parasitized,142.5,9576,0,0,0
Parasitized,181.5,143.5,9449.5,0,0
Parasitized,146,12184.5,0,0,0
Parasitized,260,12980.5,0,0,0
Parasitized,14172,0,0,0,0
Parasitized,151,4648.5,0,0,0
Parasitized,10508.5,0,0,0,0
Parasitized,234,8616,0,0,0
Parasitized,204.5,11201.5,0,0,0
Parasitized,225,9253,0,0,0
Parasitized,7295.5,0,0,0,0
Parasitized,172,7265,0,0,0
Parasitized,135.5,121.5,37.5,10673,0
Parasitized,133.5,8,10138.5,0,0
Parasitized,215.5,10413.5,0,0,0
Parasitized,201.5,10442.5,0,0,0
Parasitized,438.5,8141.5,0,0,0
Parasitized,26,12896.5,0,0,0
Parasitized,297.5,12345.5,0,0,0
Parasitized,202,9591.5,0,0,0
Parasitized,10424,0,0,0,0
Parasitized,3742.5,0,0,0,0
Parasitized,230,1,10123.5,761.5,0
Parasitized,192,8448.5,0,0,0
Parasitized,213,8345,0,0,0
Parasitized,147.5,9280,0,0,0
Parasitized,166.5,7352.5,0,0,0
Parasitized,295.5,246,7678,0,0
Parasitized,329.5,19140,0,0,0
Parasitized,7098.5,0,0,0,0
Parasitized,15918.5,0,0,0,0
Parasitized,11,138,10817,0,0
Parasitized,173.5,7,8041.5,0,0
Parasitized,171,36.5,9944,0,0
Parasitized,426.5,8925.5,0,0,0
Parasitized,115.5,11426.5,0,0,0
Parasitized,32.5,13800,0,0,0
Parasitized,176.5,11162,0,0,0
Parasitized,144,11450,0,0,0
Parasitized,155,10965,0,0,0
Parasitized,9608,0,0,0,0
Parasitized,200,14099.5,0,0,0
Parasitized,121,8496.5,0,0,0
Parasitized,128,13565.5,0,0,0
Parasitized,135,10328.5,0,0,0
Parasitized,159,10379,0,0,0
Parasitized,80.5,94,34.5,9964,0
Parasitized,124.5,7208.5,0,0,0
Parasitized,13683.5,0,0,0,0
Parasitized,73,11508,0,0,0
Parasitized,241,11175.5,0,0,0
Parasitized,166.5,10295,0,0,0
Parasitized,21,8.5,5931,0,0
Parasitized,244,10797,0,0,0
Parasitized,370.5,267,11066,0,0
Parasitized,6828.5,0,0,0,0
Parasitized,180,13164,0,0,0
Parasitized,5822,0,0,0,0
Parasitized,39,2124.5,0,0,0
Parasitized,247,10912.5,0,0,0
Parasitized,10227,0,0,0,0
Parasitized,6997,0,0,0,0
Parasitized,399.5,25.5,332,8032.5,0
Parasitized,158,8832.5,0,0,0
Parasitized,158.5,12555.5,0,0,0
Parasitized,4,8553,0,0,0
Parasitized,264.5,8542,0,0,0
Parasitized,274.5,8304,0,0,0
Parasitized,210.5,170,14501.5,0,0
Parasitized,300.5,9424.5,0,0,0
Parasitized,19,5314.5,0,0,0
Parasitized,223.5,9631.5,0,0,0
Parasitized,10579,0,0,0,0
Parasitized,11110,0,0,0,0
Parasitized,156,8394.5,0,0,0
Parasitized,194.5,9292,0,0,0
Parasitized,187,12616.5,0,0,0
Parasitized,212,8557.5,0,0,0
Parasitized,3926.5,0,0,0,0
Parasitized,164,248,11092,0,0
Parasitized,212,7707.5,0,0,0
Parasitized,138,157,9507,0,0
Parasitized,133.5,8727,0,0,0
Parasitized,240.5,7824.5,0,0,0
Parasitized,250,6992,0,0,0
Parasitized,292,8476,0,0,0
Parasitized,10664.5,0,0,0,0
Parasitized,210,126,9326.5,0,0
Parasitized,6712.5,0,0,0,0
Parasitized,136,347.5,16,304,217
Parasitized,104,7822.5,0,0,0
Parasitized,138,11585,0,0,0
Parasitized,7734.5,0,0,0,0
Parasitized,10,7626,0,0,0
Parasitized,7031,0,0,0,0
Parasitized,229,10128.5,0,0,0
Parasitized,186.5,10653,0,0,0
Parasitized,354,10589,0,0,0
Parasitized,295,9901.5,0,0,0
Parasitized,331,7510,0,0,0
Parasitized,227.5,12309.5,0,0,0
Parasitized,209,8921,0,0,0
Parasitized,148.5,11777,0,0,0
Parasitized,204,8746.5,0,0,0
Parasitized,373.5,7688,0,0,0
Parasitized,161.5,114,11475.5,0,0
Parasitized,356.5,6679.5,0,0,0
Parasitized,5698,0,0,0,0
Parasitized,104,9363.5,0,0,0
Parasitized,349,15124.5,192.5,0,0
Parasitized,9162,0,0,0,0
Parasitized,10910,0,0,0,0
Parasitized,213,14308,0,0,0
Parasitized,80,88,8743,0,0
Parasitized,213.5,10784.5,0,0,0
Parasitized,143,12218.5,0,0,0
Parasitized,179.5,9545.5,0,0,0
Parasitized,165.5,15404.5,0,0,0
Parasitized,217,11585,0,0,0
Parasitized,0,2.5,35.5,146,11596
Parasitized,126,9224,0,0,0
Parasitized,149,10100,0,0,0
Parasitized,361,8613,0,0,0
Parasitized,9372,0,0,0,0
Parasitized,231,9207.5,0,0,0
Parasitized,225,16.5,9665.5,0,0
Parasitized,240.5,7805,0,0,0
Parasitized,592.5,8831.5,0,0,0
Parasitized,204,7801,0,0,0
Parasitized,141,9914,0,0,0
Parasitized,151.5,7407,0,0,0
Parasitized,220.5,10919,0,0,0
Parasitized,358,9342,0,0,0
Parasitized,482.5,157,188,12332,0
Parasitized,211.5,13778.5,0,0,0
Parasitized,57,9581,0,0,0
Parasitized,82,11987,0,0,0
Parasitized,349.5,6621.5,0,0,0
Parasitized,147,6591.5,0,0,0
Parasitized,6107.5,0,0,0,0
Parasitized,186.5,15445,0,0,0
Parasitized,187.5,9302,0,0,0
Parasitized,6824.5,0,0,0,0
Parasitized,21.5,12665,0,0,0
Parasitized,12236,0,0,0,0
Parasitized,250.5,4,12988,0,0
Parasitized,212,14306.5,0,0,0
Parasitized,146.5,23.5,11138.5,0,0
Parasitized,212,13340.5,0,0,0
Parasitized,157,12226,0,0,0
Parasitized,200.5,4,10830,0,0
Parasitized,201,12934,0,0,0
Parasitized,255.5,114,8276,0,0
Parasitized,43,678.5,5827,0,0
Parasitized,154,10406,0,0,0
Parasitized,11096,0,0,0,0
Parasitized,8408.5,0,0,0,0
Parasitized,92,105.5,18439.5,0,0
Parasitized,239.5,16,15357,0,0
Parasitized,288,15939,0,0,0
Parasitized,139.5,12732,0,0,0
Parasitized,143.5,12915.5,0,0,0
Parasitized,7,230,14398.5,0,0
Parasitized,31,262,8802.5,0,0
Parasitized,287.5,202,12820.5,0,0
Parasitized,109.5,20217.5,0,0,0
Parasitized,183.5,14766,0,0,0
Parasitized,200.5,11217,0,0,0
Parasitized,197,15310,0,0,0
Parasitized,252.5,15168.5,0,0,0
Parasitized,114.5,76.5,108.5,72.5,16070
Parasitized,157.5,2,13286,0,0
Parasitized,10,192.5,67,64,148.5
Parasitized,233.5,11584,0,0,0
Parasitized,82.5,120.5,13633.5,0,0
Parasitized,201.5,19925.5,0,0,0
Parasitized,31,200,11465.5,0,0
Parasitized,0,15518,0,0,0
Parasitized,298.5,10995.5,0,0,0
Parasitized,191.5,11569,0,0,0
Parasitized,115.5,205,13648.5,0,0
Parasitized,266.5,15586,0,0,0
Parasitized,118,15356.5,0,0,0
Parasitized,227.5,14101,0,0,0
Parasitized,213,17093.5,0,0,0
Parasitized,316,13342.5,0,0,0
Parasitized,276,304.5,12693.5,0,0
Parasitized,129,11594.5,0,0,0
Parasitized,229,16553.5,0,0,0
Parasitized,253.5,12188.5,0,0,0
Parasitized,174,13951.5,0,0,0
Parasitized,134,4,102,12107.5,0
Parasitized,232,13817.5,0,0,0
Parasitized,167.5,58,10495,0,0
Parasitized,7,278.5,13114.5,0,0
Parasitized,151.5,11112,0,0,0
Parasitized,48.5,298.5,6,2,12
Parasitized,231.5,97,9254,0,0
Parasitized,231.5,17.5,13961.5,0,0
Parasitized,274,11333,0,0,0
Parasitized,136.5,15631,0,0,0
Parasitized,379,13146,0,0,0
Parasitized,164.5,10687,0,0,0
Parasitized,137,10806.5,0,0,0
Parasitized,163,68,14184,0,0
Parasitized,24,155,13398,0,0
Parasitized,219,8615,0,0,0
Parasitized,104.5,389,7397.5,0,0
Parasitized,73.5,110,13010,0,0
Parasitized,8.5,14.5,71,111,17.5
Parasitized,153.5,118.5,11121,0,0
Parasitized,8.5,95,120,14911.5,0
Parasitized,43.5,133.5,64,11097,0
Parasitized,1351,12981.5,0,0,0
Parasitized,135.5,12858,0,0,0
Parasitized,70,346.5,19,8702.5,0
Parasitized,152.5,10530,0,0,0
Parasitized,44.5,151,13390,0,0
Parasitized,4,11497.5,0,0,0
Parasitized,139.5,4922,0,0,0
Parasitized,202.5,8424,0,0,0
Parasitized,179.5,8454,0,0,0
Parasitized,143.5,11505.5,0,0,0
Parasitized,133.5,11279,0,0,0
Parasitized,6411.5,0,0,0,0
Parasitized,135.5,13138,0,0,0
Parasitized,161,131,15248.5,0,0
Parasitized,170,9775.5,0,0,0
Parasitized,33,10564.5,0,0,0
Parasitized,102,51,14377.5,0,0
Parasitized,12049,0,0,0,0
Parasitized,175,15134.5,0,0,0
Parasitized,10,9966.5,0,0,0
Parasitized,250,6671.5,0,0,0
Parasitized,221,9093.5,0,0,0
Parasitized,395.5,240.5,13025.5,0,0
Parasitized,31.5,134.5,169.5,12912,0
Parasitized,130.5,17316,0,0,0
Parasitized,106.5,552,8764.5,0,0
Parasitized,169.5,12750.5,0,0,0
Parasitized,185,13860,0,0,0
Parasitized,147.5,10670,0,0,0
Parasitized,142.5,10452,0,0,0
Parasitized,195,13641,0,0,0
Parasitized,0,84.5,9,12333.5,0
Parasitized,168,12237.5,0,0,0
Parasitized,73,291,8335,0,0
Parasitized,85.5,148,11995.5,0,0
Parasitized,207,13207.5,0,0,0
Parasitized,258,3,1,6379,0
Parasitized,2809,27.5,12658,0,0
Parasitized,78,402,11922.5,0,0
Parasitized,47,53.5,8084.5,0,0
Parasitized,145.5,10869.5,0,0,0
Parasitized,89.5,11966,0,0,0
Parasitized,14.5,9.5,53.5,12034.5,0
Parasitized,9148.5,0,0,0,0
Parasitized,1201.5,10092,0,0,0
Parasitized,82,668,7,10484,0
Parasitized,165,9510,0,0,0
Parasitized,146.5,11978.5,0,0,0
Parasitized,231,8497,0,0,0
Parasitized,11575.5,0,0,0,0
Parasitized,179,9175,0,0,0
Parasitized,9787.5,0,0,0,0
Parasitized,74.5,163.5,150,11422.5,0
Parasitized,7894,0,0,0,0
Parasitized,12.5,2,10,2,4862
Parasitized,1.5,1254,31,0.5,1217.5
Parasitized,166.5,13070,0,0,0
Parasitized,901.5,10875,0,0,0
Parasitized,166,2,11526,0,0
Parasitized,200,18.5,9596.5,0,0
Parasitized,20.5,2,7,123.5,8800.5
Parasitized,161,19,10927,0,0
Parasitized,18,2,87,2,5431.5
Parasitized,29,4,7,174,349.5
Parasitized,47.5,13162,0,0,0
Parasitized,278.5,93.5,179.5,13683.5,0
Parasitized,19,6567,10264,0,0
Parasitized,1.5,1,0,48.5,0.5
Parasitized,75,0.5,95,3703.5,0
Parasitized,81,0,1.5,40,9
Parasitized,11.5,44,4,43,0.5
Parasitized,350,13174,0,0,0
Parasitized,183,13241,0,0,0
Parasitized,21,259.5,2,118.5,17.5
Parasitized,445.5,243.5,14073,0,0
Parasitized,720.5,12504.5,0,0,0
Parasitized,74.5,48.5,15298.5,0,0
Parasitized,24,44.5,15,81.5,42
Parasitized,111.5,54.5,27.5,435,57
Parasitized,52.5,204,774,18243,0
Parasitized,50,242,14637.5,0,0
